    0.332169    -0.051325     0.220884    -0.066363     0.236818    -0.039103     0.374977     0.621495     0.485580     0.472849    -0.679056     1.000000
    0.294081    -0.060348    -0.201307    -0.114563    -0.038807    -0.257890    -0.067904    -0.609758     0.004697     0.304794     0.254908     0.000000
   -0.026117     0.245183     0.279475     0.157621     0.175434     0.314803     0.803286     0.828390     0.750504     0.769905    -0.521829     1.000000
    0.749213     0.528196     0.654570     0.048883    -0.061342     0.657597     0.988275     0.831634     0.604155     0.529200    -0.548124     1.000000
    0.138357     0.259815     0.045607     0.305909    -0.045053     0.681294     0.620758     0.218890     0.416422     0.690152     0.208183     0.000000
   -0.146031    -0.243150    -0.142923     0.085342     0.125102     0.114953     0.149217     0.102976     0.200401     0.392480    -0.119845     1.000000
    0.193840     0.091171    -0.036543    -0.288608     0.315335     0.251281     0.197587     0.458506     0.204828     0.705381    -0.018630     1.000000
   -0.092322    -0.016230     0.154832     0.117456     0.246384     0.531248     0.525311     0.499842     0.498234     0.355267     0.306737     0.000000
   -0.126940    -0.029682     0.075234    -0.149456    -0.055353     0.573071     0.429624     0.426417     0.500088     0.478993    -0.148391     1.000000
    0.355774     0.504322     0.618757     0.333694     0.151230     0.356877     0.556240     0.509177     0.660778     0.363405     0.685136     0.000000
    0.559873     0.506038     0.240919     0.187333     0.511089     0.720680     0.503373     0.922516     0.696641     0.775111     0.192118     1.000000
    0.307345     0.313087     0.157280     0.393135     0.241851     0.008079     0.560472    -0.099065     0.032713     0.642240    -0.623398     0.000000
    0.098349    -0.095303     0.005701     0.036826     0.243674    -0.197305     0.120413     0.444412    -0.094237    -0.146400    -0.183019     1.000000
    0.342312     0.089951     0.043662     0.192916    -0.240300     0.038595     0.602493    -0.047029    -0.060405     0.014296     0.382901     1.000000
    0.394050     0.234954     0.122049     0.290965     0.319926     0.659884     0.369040     0.652408     0.526126     0.306959    -0.834855     1.000000
    0.054532     0.121422     0.187417     0.125165     0.110022    -0.325987     0.068715     0.009530    -0.044056    -0.290966    -0.034553     0.000000
    0.384083    -0.091253    -0.101905    -0.031833     0.007412    -0.037700    -0.134439    -0.164093     0.101074    -0.111882    -0.238884     1.000000
    0.273127     0.564583     0.336614     0.240547     0.208936     0.370448     0.502000     0.760230     0.848404     0.268099    -0.532780     1.000000
    0.502437     0.091740     0.012276    -0.078746     0.125077     0.575397     0.339510     0.452328     0.204554     0.579520     0.045036     0.000000
    0.544434     0.459142     0.283776    -0.066127    -0.055522     0.272356     0.274851     0.494578     1.051137     0.808890    -0.144963     0.000000
   -0.244843    -0.021436    -0.066999     0.056948     0.107085    -0.032234    -0.242396     0.077887    -0.009159     0.845036    -0.471371     0.000000
    0.314558     0.064743     0.083969    -0.072798     0.055756     0.074205     0.230770     0.485883     0.707110     0.693404     0.299816     1.000000
    0.734971     0.354807     0.233718     0.085837     0.104786     0.514015     0.806759     0.161195     0.227024     0.664154     0.162764     1.000000
   -0.195697     0.186100     0.290029     0.072776     0.275884     0.612097     0.263069     0.601741     0.685766     0.419328    -0.847340     1.000000
   -0.241645     0.104341     0.229852     0.358099     0.014693     0.381087     0.128193    -0.030398     0.060463     0.353685    -0.269842     0.000000
    0.152959     0.155104     0.240291     0.210474     0.306026     0.135977     0.375861    -0.209739     0.062840     0.472779     0.034492     1.000000
   -0.112176     0.022879     0.131980    -0.169536     0.105378     0.599570     0.733973     0.518162     0.451297     0.645456     0.914330     1.000000
    0.599416     0.347291     0.186123     0.019466    -0.150422     0.287071    -0.057575     0.353663     0.142605     0.338975    -0.823718     0.000000
    0.577147     0.252526     0.133244    -0.029041     0.336557     1.436179     0.473499     0.727059     1.091191     0.791364     0.246673     1.000000
    0.243928     0.458728     0.492020     0.153091     0.179281     0.370967     0.701653     0.419686     0.499252     0.557667    -0.175492     0.000000
    0.065330     0.107035     0.090612     0.141215     0.310914     0.349643     0.896855     0.663245     0.321570     1.015828    -0.136185     1.000000
    0.299147     0.228212     0.120775     0.469308     0.354397     0.444374     0.453701     0.588246     0.422096     0.845465    -0.587289     1.000000
    0.096658     0.084307     0.424558     0.061555     0.231893    -0.028753    -0.168858     0.272053     0.388854     0.101819    -0.260307     0.000000
    0.751460     0.205786     0.280801    -0.169685     0.064531     0.755776    -0.183788     0.729447     0.978666     0.840413     0.627405     1.000000
    0.029884     0.045937     0.229816     0.153703     0.337053     0.401288     0.722622     0.643483     0.171595     0.353075     0.952731     0.000000
    0.434909     0.234384     0.266053     0.250400     0.163226     0.254172    -0.178279     0.165812    -0.212843    -0.281623     0.250800     1.000000
   -0.245908     0.119751    -0.029102     0.564364     0.175112     0.263903    -0.057313    -0.079202     0.032731     0.239795     0.913030     0.000000
    0.836365     0.275023     0.194170     0.011846     0.309450     0.453022     0.469217     0.418665     0.242875     0.320107     0.713623     0.000000
    0.436285     0.258045     0.402531     0.212336     0.268958     0.194331     0.420303     0.792056     0.562726     0.296617    -0.320813     1.000000
    0.223977     0.113941     0.266572     0.424942     0.413533     0.711465     0.685544     1.021025     0.743189     0.280325    -0.117953     1.000000
   -0.145870     0.386167     0.378818     0.259007     0.242209     0.002727     0.357845     0.366856     0.439544     0.361937     0.599903     1.000000
    0.270886     0.468937     0.260910     0.189170     0.623191     0.144209    -0.120491     0.119612     0.113488    -0.109198    -0.653048     1.000000
    0.383366     0.313756     0.187269     0.158738     0.239981     0.158635     0.317804     0.006925     0.529561    -0.180184    -0.055679     1.000000
    0.298561     0.069629     0.084632     0.143734     0.132796     0.338122     0.690661     0.286606     0.837800     0.726231    -0.030495     0.000000
   -0.016844     0.137083     0.389056     0.356636     0.044128     0.101091     0.352725    -0.038901     0.186925     0.069658    -0.303566     1.000000
    0.196492     0.481686     0.221849     0.021522     0.435977     0.364375     0.397257    -0.044198     0.218955     1.069289     0.793169     0.000000
    0.414340     0.366770     0.441435     0.381488     0.210272     0.869699     0.539646     0.651912     0.378829     0.124529     0.012089     1.000000
   -0.298989    -0.152159     0.141627    -0.010611     0.267097     0.280364    -0.039574     0.445176    -0.008799     0.042572     1.147059     0.000000
   -0.126349    -0.201108     0.028781    -0.115407     0.026829     0.165415    -0.133699     0.239168    -0.169888     0.066051    -0.428309     1.000000
    0.381460    -0.024860     0.433199     0.055706     0.165216     0.603483     0.348598     0.876270     0.623073     0.597632     0.041419     1.000000
   -0.128549     0.379420    -0.095353     0.202742     0.185728     0.388326     0.096531    -0.433614    -0.144851     0.111856    -0.343392     1.000000
   -0.171941    -0.026886     0.191646     0.164311    -0.102173     0.097685     0.396399    -0.010892     0.052357     0.024211    -0.218574     1.000000
   -0.028423     0.206732     0.101852     0.401876     0.270045    -0.119726     0.520398    -0.046556     0.245945     0.411626    -0.993120     0.000000
    0.473319     0.017221     0.224609     0.399452     0.177187     0.606390     0.362079     0.880477     0.724292     0.734903    -0.359803     0.000000
    0.064470     0.119966     0.153864    -0.136215     0.404908     0.097587     0.159048     0.067385    -0.107863     0.067878     0.102873     1.000000
    0.223457     0.174658     0.129332     0.292145     0.357328    -0.244185    -0.172378     0.405583     0.167141     0.614428    -0.035102     1.000000
    0.696991     0.430287     0.242643     0.363372     0.558761     0.765075     0.793750     0.449225     0.520525     0.978446     0.496435     1.000000
   -0.062856    -0.248414    -0.155126    -0.270834    -0.238882     0.359756     0.261202     0.242061     0.618318     0.354366     0.309827     0.000000
    0.662998     0.475418     0.141665    -0.145198    -0.081379     0.458595     0.541926     0.358806     0.496097     0.625390     0.448005     0.000000
    0.050189     0.033023     0.371598     0.114755     0.230158    -0.109934    -0.105770     0.323243     0.023667     0.546745    -0.330164     0.000000
    0.170365     0.424171     0.109749     0.216288     0.362270    -0.002030     0.396749    -0.260088     0.215550     0.449229    -0.458325     0.000000
    0.271100     0.304021     0.306516    -0.023539     0.310132     0.650252     0.872965     0.870726     0.572298     0.434619     0.644013     0.000000
   -0.253508    -0.085185    -0.004319    -0.183348     0.107314     0.505366     0.189543     0.329941     0.770243     0.628354     0.415837     1.000000
    0.393589     0.156521     0.123219     0.185008     0.124297     0.152180     0.235766     0.636748     0.704325     0.412579     0.131353     0.000000
    0.568753     0.247002     0.081647    -0.273648    -0.164964     0.647054     0.532945     0.498981     0.228462     0.276094     0.122541     0.000000
   -0.170572    -0.073220    -0.059966    -0.319668    -0.537633     0.344630     0.645688     0.686946     0.738623     0.513117     0.426237     0.000000
    0.254294     0.134163     0.294160     0.094634     0.367848     0.913063     0.730392     0.654065     1.031845     0.926050    -0.458345     1.000000
   -0.155842    -0.052889    -0.081443     0.112870     0.278583    -0.317562    -0.259201    -0.322453    -0.184539    -0.019257     0.622303     1.000000
    0.273439     0.300183     0.118615     0.184784     0.080017    -0.062333     0.572124     0.514279     0.349205     0.303160    -0.117950     1.000000
    0.269645     0.328206     0.216012    -0.280643     0.046601    -0.331563    -0.069403    -0.130040    -0.267455    -0.541510     0.228505     0.000000
    0.248249    -0.174611     0.014610     0.416294     0.204098    -0.307262     0.399216    -0.153553     0.267160     0.312093    -0.844600     1.000000
    0.436827     0.642572     0.765738     0.627882     0.307847     0.470036     1.001781     0.520856     0.570256     0.310138     0.625453     0.000000
    0.419892     0.039885     0.330071    -0.016373    -0.199328     0.989677    -0.057414     0.295869     0.440289     0.420930     0.410634     1.000000
    0.230847     0.102172     0.072210    -0.042903     0.029549     0.387639     0.370935     0.441771     0.380058     0.646586    -0.182575     1.000000
   -0.043639     0.110311     0.144615     0.407300     0.041743     0.130877     0.023162     0.281215     0.127394     0.337727     0.074433     0.000000
    0.061502    -0.008253    -0.133130    -0.168692    -0.027213     0.051721    -0.133592     0.386221     0.291331     1.016964    -0.150748     0.000000
    0.011119     0.040120     0.279680     0.178840     0.305900     0.503639     0.381568     0.187319     0.426308     0.836605     0.461464     0.000000
    0.260013     0.344086     0.265117     0.014715    -0.150598     0.215291     0.257589     0.149007     0.243938     0.168659     0.139479     1.000000
    0.236782     0.379765     0.481114     0.289985     0.385717     0.063056     0.925082     0.901997     0.749142     0.304931    -0.916029     1.000000
    0.521559     0.608804     0.500525     0.170224     0.122573     0.462147     1.146972     0.517807     0.712081     1.165688    -0.035565     1.000000
    0.490025     0.347230     0.316531     0.163089    -0.079482    -0.098592     0.033241     0.052437     0.055494    -0.363348     0.136472     0.000000
   -0.219666    -0.030091     0.097200    -0.255113     0.168862     0.160556     0.088796     0.496216     0.118619    -0.127183    -0.654139     1.000000
    0.402594     0.277817    -0.106870     0.213006     0.166500     0.572073     0.610687     0.346245     0.358330     0.581906     0.014063     0.000000
    0.570768    -0.193813     0.028899     0.135178     0.139408     0.450959    -0.109314     0.355334     0.199481     0.083082    -0.146066     0.000000
    0.293712    -0.022966     0.185092     0.104273     0.011884     0.763071     0.656511     0.362309     0.396249     0.374748    -0.520976     0.000000
    0.190164    -0.065869     0.263706     0.386877     0.052323    -0.247015     0.299629     0.325175     0.069268     0.459957     1.055880     0.000000
    0.249760    -0.079045    -0.331298     0.220034     0.125803     0.828431     0.417854    -0.030605     0.571859     0.969650     0.356613     0.000000
    0.096721     0.346231     0.169178     0.303124     0.295556     0.208117     0.430891     0.507048     0.562540     0.750099     0.191669     0.000000
    0.119470     0.034769     0.236513    -0.102449     0.061847     0.081101    -0.013574     0.231480     0.431583     0.435751     0.978649     0.000000
    0.208400     0.252276     0.120527     0.242208    -0.219154     0.103012     0.119152     0.334242     0.021283     0.170634     0.165374     0.000000
    0.243085     0.196867     0.107007    -0.213963     0.337916     0.381238    -0.149221     0.009260    -0.053402     0.298055    -0.404477     0.000000
   -0.076156     0.254431     0.135878    -0.107499    -0.171188     0.411170     0.296042     0.163401     0.009770     0.093798    -0.091449     0.000000
    0.201600     0.181552    -0.022116    -0.066752     0.133416    -0.069502     0.143513    -0.065864     0.194208     0.166197    -0.170878     0.000000
    0.033739     0.068437     0.330838     0.377235     0.256122     0.364764     1.011374     0.536143     0.543179     0.658810    -0.325088     1.000000
    0.686776     0.313768     0.187856    -0.048464     0.101823     0.803595     0.736556     0.806391     0.776220     0.760975    -0.146616     1.000000
    0.176749     0.088611    -0.178205     0.226777     0.040158     0.085868     0.342698     0.160503     0.187208     0.356939     0.040754     0.000000
    0.117996     0.239127     0.066256     0.102666    -0.150464     0.540330     0.579618     0.588592     0.061790     0.477790     0.162071     1.000000
    0.285026     0.109907     0.062280     0.009147    -0.046115     0.253086     0.104337     0.169602     0.351897     0.215626     0.051451     1.000000
    0.127687    -0.072664     0.066208    -0.004622    -0.046611     0.233104     0.682553     0.540888     0.038725     0.020904     0.165293     1.000000
    0.243132     0.175764    -0.139603     0.480738     0.174347     0.295037     0.421366     0.253818     0.790897     0.364801     0.193836     0.000000
    0.175717     0.148975     0.341006    -0.031377     0.060686     0.137823     0.553410     0.535972    -0.038397     0.205854    -0.634818     1.000000
    0.136978     0.092400     0.023070     0.227301    -0.002799     0.316106     0.013351     0.242209     0.280068     0.094566     1.099237     1.000000
    0.140594     0.405040     0.159663     0.348198     0.214695     0.097462    -0.189649    -0.039962     0.323022     0.166505    -0.231107     1.000000
    0.835865     0.717364     0.215844     0.158529     0.296911     0.689654     0.111447    -0.032757     0.032456     0.012351     0.786200     0.000000
    0.218074     0.291506     0.054205    -0.070072    -0.041113     0.059544     0.495645    -0.015877     0.025406    -0.229900    -0.643002     0.000000
    0.593720     0.162550     0.278669     0.090910     0.321219     0.589714     0.652353     0.528798     0.813970     1.180636     0.781819     1.000000
   -0.082663    -0.065000     0.240801     0.141461     0.285215     0.705114     0.420900     0.401951     0.300457     0.382347     0.283666     0.000000
    0.201142     0.139905     0.019973    -0.080710     0.084237    -0.006872    -0.010478    -0.369111    -0.161452     0.240952     0.813573     1.000000
    0.398332     0.294228     0.203765     0.114184     0.259971     0.451162     0.355693     0.120204     0.629149     0.180915     0.396094     1.000000
    0.335747     0.591600     0.407785    -0.065136     0.081081     0.453180     0.086794    -0.295871     0.061331     0.227609     0.483800     0.000000
    0.261595     0.094067    -0.033456    -0.002555    -0.265495     0.206917     0.815007     0.327235     0.509743     0.295518    -0.068011     0.000000
    0.186560     0.026362     0.070162     0.206867     0.198458     0.236878    -0.018014     0.190545     0.527878     0.503882    -0.353860     0.000000
    0.367365     0.512313     0.258520    -0.005671     0.024744     0.493834     0.406111     0.246616     0.497823     0.337594     0.243602     0.000000
    0.511666     0.298800     0.082775     0.250872     0.067960     0.731323     1.091102     0.676456     0.817992     0.643891    -0.047022     1.000000
    0.335646     0.111102     0.049615     0.264718     0.142442     0.237380     0.583706     0.419929     0.509999     0.603465    -0.716267     1.000000
    0.629824     0.330154     0.159916     0.032145     0.210048     0.889547     0.591386     0.251517     0.361973     0.215357    -0.110715     0.000000
    0.873601     0.097235     0.227298     0.018286    -0.036058     0.277773     0.366912     0.532817     0.996979     0.393841     0.773930     1.000000
    0.455381     0.562653     0.358946    -0.267415     0.160719     0.979774     0.464787     0.615482     0.106766     0.140530    -0.184574     0.000000
    0.371837     0.496184    -0.082896     0.009350     0.462803     0.053737     0.173485     0.446451     0.177874     0.152533     0.223291     0.000000
   -0.036243    -0.142188    -0.036950     0.025857    -0.022992     0.601095     0.840475     0.593849     0.612020     0.544232     0.066468     1.000000
    0.149193     0.101874     0.002530     0.057918     0.286209     0.419725     0.440261     0.776730     0.348751     0.753694    -0.625373     0.000000
    0.330785     0.160155     0.097523     0.033851     0.338225     0.468051     0.810645     0.852345     0.568913     0.589311     0.527552     1.000000
    0.464938     0.018663     0.088816    -0.018314     0.112092     0.391590     0.191701     0.069585     0.014378     0.194591    -0.043841     0.000000
   -0.112858     0.533183     0.215937     0.286382    -0.077792     0.374398     0.011663     0.014851     0.713445     0.598009    -0.344216     1.000000
    0.029617     0.112189     0.064646     0.083038     0.394117    -0.161639     0.394287     0.099927     0.359382     0.451263     0.471834     0.000000
    0.542805     0.267603     0.371414     0.126331     0.350551     0.667337     0.902893     0.659112     0.217259     0.505516    -0.196407     1.000000
    0.439009     0.412290     0.584588     0.524392     0.403854     0.610792     0.475638     0.700007     0.934676     0.790122    -0.446087     1.000000
    0.346587     0.395332     0.246462     0.225388     0.290900     0.785427     0.256384     0.296789     0.538341     0.596716    -0.446960     1.000000
    0.106814     0.190717    -0.007981    -0.053395    -0.178332     0.503944     0.611851     0.509911     0.137408     0.088492    -0.417113     0.000000
   -0.068337    -0.279562     0.241434    -0.062449    -0.061566     0.355741     0.355346     0.410427     0.357528     0.442577     0.060530     0.000000
    0.620461     0.470907     0.374549     0.160797     0.341584     0.626026     0.442824     0.170801     0.420444     0.432250    -0.018371     1.000000
    0.214605    -0.221424     0.088634    -0.204582    -0.183705    -0.071529     0.212698     0.443576     0.447528     0.435921    -0.036325     1.000000
    0.509040     0.159240     0.240767     0.133775     0.027563     0.245946     0.496640     0.365695     0.205394     0.090190     0.596027     1.000000
    0.403261     0.444704     0.537330     0.240261     0.205068     0.805222     0.738019     1.083043     0.772191     0.419599     0.601566     1.000000
    0.384321    -0.013235     0.027891    -0.009598     0.188923     0.222848    -0.170116    -0.022378    -0.064019     0.394387    -0.115939     0.000000
    0.088188     0.265562     0.455643     0.301389     0.084931     0.349801    -0.006672     0.503491     0.654272     0.841360     0.599721     0.000000
    0.073101    -0.155220     0.157790     0.152050     0.034624    -0.106863     0.508159     0.368090     0.586905     0.534091    -0.120680     1.000000
    0.018297     0.011172     0.183247     0.081161     0.027071    -0.411629     0.286969    -0.271978    -0.274179    -0.110965     0.604970     0.000000
   -0.025943     0.216221     0.166038     0.008042     0.280917     0.621764    -0.205686     0.504706     0.475308     0.572603    -0.524464     1.000000
    0.348247     0.482708     0.244633     0.306917     0.213473     0.294377     0.548115     0.264248     0.591366     0.338534    -0.205004     0.000000
    0.060471    -0.122152     0.054617     0.047818     0.076803     0.390171    -0.046801     0.192931     0.552643     1.039919    -0.040510     1.000000
    0.263530     0.090816     0.319190     0.109884     0.418435     0.550057     0.342921     0.792457     0.523274     0.197923    -0.056648     0.000000
    0.342704     0.449718     0.144536     0.267934    -0.088428     0.661161     0.417448    -0.069312     0.451602     0.639827    -0.011637     1.000000
   -0.193875     0.186965    -0.138913    -0.029767     0.043522     0.107118     0.011493    -0.005061     0.597004     0.537808    -0.309659     0.000000
    0.035515    -0.014052     0.211341     0.478481     0.388063     0.267263     0.679311     0.711707     0.848434     0.546462    -0.689704     1.000000
    0.213491     0.263829     0.015696    -0.266289     0.117433     0.142479     0.600783     0.223854     0.726596     0.010868    -0.276425     1.000000
    0.259307     0.124586     0.276782     0.108377     0.192533    -0.101460     0.217400     0.234586     0.211612     0.094133    -0.027252     0.000000
    0.517114    -0.024530     0.159238     0.219993     0.212472     0.611611     0.665655     0.035266     0.839529     1.001496    -0.804340     0.000000
    0.168335     0.075926     0.118298     0.189940    -0.058093     0.631894     0.099900     0.607225     0.462968     0.770105    -0.142977     1.000000
    0.293172     0.327070     0.342094     0.121380     0.058290     0.157090     0.440498     0.451627     0.652235     0.715541     0.140797     1.000000
    0.270501     0.643880     0.321141     0.098414     0.289341     0.254802     0.347901     0.427935    -0.033148     0.076452     0.208919     0.000000
   -0.011389    -0.301950     0.015843    -0.079002     0.068667    -0.136260     0.177295     0.242125    -0.011779     0.094040    -0.333247     0.000000
    0.549069     0.538249     0.630732     0.119598     0.395257     0.420073     0.369452     0.521313     0.350390     0.373132    -0.163958     1.000000
    0.335589     0.197590     0.181630     0.174987     0.207392     0.198152     0.296866     0.167873     0.387241     0.425670     0.975840     1.000000
    0.231841    -0.020451     0.243065     0.433307     0.311924     0.292837     0.559715     0.316099     0.627656     0.500331    -0.153901     0.000000
    0.516131     0.233970     0.102349    -0.008188     0.245908     0.744114     0.279514     0.700879     0.712903     0.349146    -0.311734     1.000000
    0.551301     0.351453     0.098586     0.111313     0.306520     0.499847     0.205046     0.462920     0.403833     1.008006    -0.184536     0.000000
    0.098462     0.118692     0.066446    -0.282154    -0.356870     0.172627     0.401181     0.158800     0.157622     0.823041     0.380916     1.000000
    0.495638     0.489603     0.618504     0.474198     0.396055     0.113126     0.791033     0.795961     0.236563     0.248653    -0.063851     0.000000
    0.737762     0.641073     0.371120     0.183207     0.283056     0.350768     0.421668     0.116889     0.630073     0.232277     0.023873     0.000000
    0.229414     0.225062     0.389905     0.255390    -0.007520     0.777499     0.143196     0.674037     0.918360     0.683123    -0.102387     0.000000
    0.372167     0.077319     0.003022     0.463448     0.160179     0.491639     0.196549    -0.437950     0.056825     0.158478     0.085420     1.000000
    0.306280     0.092705     0.152321     0.268767    -0.011710     0.936679     0.887518     0.953471     0.627802     0.734499     0.342470     1.000000
    0.456152     0.291868     0.367963     0.378307     0.352796     0.387916     0.629058     0.366314     0.480591     0.741274     0.608781     0.000000
    0.142701     0.080738     0.124793     0.259352     0.076648     0.822042     0.338757    -0.045102     0.337748     0.338438     0.293766     0.000000
    0.130797     0.161099     0.263196     0.025947     0.410014     0.532613     0.497845     0.464996     0.757333     0.769457     0.482941     0.000000
    0.398647     0.294489     0.356957     0.207672     0.393646     0.411773     0.391158     0.390085     0.565831     0.537845    -0.296700     1.000000
    0.216335     0.078521     0.169433     0.299842     0.058017     0.514454     0.349644     0.368356     0.451679     1.120636     0.028277     0.000000
    0.176640     0.048062     0.273052     0.241653     0.236063     0.335635     0.600653     0.419220     0.271266     0.297171     0.219211     1.000000
   -0.162546     0.405483    -0.061803    -0.076704     0.016190    -0.164009     0.316473     0.406313     0.124297     0.481436    -0.338317     1.000000
    0.715033     0.510453     0.696736     0.209988     0.220448     0.827913     0.317307     0.459973     0.052535     0.670120    -0.213050     1.000000
    0.587170     0.300028    -0.055545     0.189898     0.301224     0.790052     0.478201     0.017427     0.874579     0.705636    -0.063085     0.000000
    0.400321     0.459161     0.370492     0.407787     0.541982     0.369388     0.794624     0.808196     0.787029     0.639392     0.135057     0.000000
    0.111507    -0.177797     0.011792     0.332851    -0.040119     0.539341     0.283624     0.368133     0.529570    -0.020338    -0.195918     0.000000
    0.522587     0.599813     0.321164     0.295795     0.214671     0.218815     0.396885     0.437510     0.963601     0.259112     0.259185     1.000000
    0.355727     0.079309     0.255511     0.112138     0.462849     0.109944     0.144593    -0.009091     0.166287     0.038536     0.465620     1.000000
    0.005712     0.034314    -0.029677     0.108927     0.164597     0.461339    -0.441577    -0.237643     0.456675     0.189568    -0.187252     0.000000
    0.621415     0.088291     0.308830    -0.081008     0.044458     0.494965     0.542549     0.682713     0.510089     0.373841    -0.330415     0.000000
    0.686829     0.460041     0.321829     0.407654     0.355413     0.996703     0.589309     1.180831     0.559536     0.390781    -0.234386     1.000000
    0.732110     0.853496     0.607732     0.718084     0.612379     0.546880     0.628521     0.964142     1.120432     0.664066    -0.106777     1.000000
    0.592654     0.433433     0.442848     0.231889    -0.018809     0.671397     0.426494     0.294738     0.319192     0.514268     0.444651     0.000000
    0.007442     0.096028     0.070388     0.069225     0.034726     0.060477     0.143009    -0.227816     0.020213     0.243250     0.138318     1.000000
    0.257444     0.687951     0.324041     0.248094     0.026839     0.281260     0.195213     0.825546     1.161116     0.735242    -0.622722     1.000000
    0.262701     0.110498     0.138414     0.033674     0.006568     0.427623     0.093323    -0.132471     0.633165     0.509511    -0.316080     1.000000
    0.843236     0.565919     0.393710     0.213415     0.144636     0.995708     0.928710     0.489505     0.413034     0.281446    -0.254084     1.000000
    0.547351     0.101171    -0.212122    -0.165630     0.054759     0.290096     0.507347     0.012434    -0.345777     0.216382    -0.930277     1.000000
    0.527006     0.282401     0.260353    -0.249129     0.070108     0.535175     0.556067     0.703223     0.429164     0.277875    -0.066307     1.000000
    0.496196     0.197123     0.647569     0.415864     0.418321     0.730391     0.994035     0.965053     0.556971     0.587138    -0.963198     1.000000
    0.392805     0.322091     0.235892    -0.136257    -0.151152     0.187234     0.254154     0.089187    -0.020057     0.109363    -0.112601     0.000000
    0.247190     0.295229     0.612921     0.226872     0.473485     0.937309     0.174433     0.163564     1.022811     1.005575     0.063211     1.000000
    0.360866     0.591804    -0.046961     0.092965     0.243757     0.578904     0.338647     0.291458    -0.390303    -0.258977    -0.332816     0.000000
    0.210778     0.563473     0.671627     0.419765     0.441198     0.163392     0.670535     0.434846     0.347206     0.212287     0.346826     1.000000
    0.282816     0.428302     0.312265     0.015777     0.159520     0.513881     0.390966     0.258538     0.715856     0.375630     0.976560     1.000000
    0.141776     0.553500     0.313545     0.053915     0.429640    -0.091318     0.460233     0.389563     0.505956     0.411638    -0.076641     1.000000
    0.858420     0.311668     0.274012     0.174112     0.123513     0.810341     0.647071     0.534779     0.345422    -0.254388    -0.026820     1.000000
    0.071307     0.207565     0.238391     0.297225     0.354889     0.378363    -0.322669    -0.136665     0.161090     0.739268     0.442706     0.000000
   -0.029267     0.371390     0.639611     0.228532     0.284438     0.110969     0.772298     0.748403     0.549008     0.557928    -0.859533     1.000000
    0.254536     0.497448     0.247334     0.216088    -0.396010     0.438473     0.311109     0.417299     0.476739     0.216401    -0.247049     0.000000
    0.163187     0.155981     0.153195    -0.155795    -0.111189     0.166572    -0.016422     0.476848     0.216107     0.157948     0.274494     0.000000
    0.364316     0.636130     0.407332     0.138421     0.267534     0.512558     0.760772     0.558576     0.687337     0.848718     0.702642     1.000000
    0.156731    -0.001596     0.194218     0.327885     0.077119     0.427020     0.324694     0.183725     0.510355     0.715541     0.045282     1.000000
    0.263839     0.159177     0.016069    -0.299456     0.001640     0.565564     0.697881    -0.081510     0.232454     0.101926    -0.210468     1.000000
