    1.892773     0.444866     0.399023    -0.188541     1.611387     0.683420     0.240782     0.256795     0.802972    -0.386544     0.939606    -0.799474    -0.777751    -0.346513    -0.111568     1.588395     0.062328     1.056756    -0.357553    -0.650394     0.511931     0.678507    -0.311093    -0.116699     0.967035     1.865991    -0.171555     0.538306    -1.113418     0.209901
    0.644449    -1.570575     1.517070     1.686232     0.917015     1.333365    -0.111295    -0.386332    -0.017970     0.598856     0.371157     1.105686     0.533913     1.221949     0.676418    -0.743358    -0.035096     1.780402     0.471187     0.919505     0.328494     0.522689     0.718252     0.308639    -0.130684    -1.109899     0.218126    -1.106116    -0.936143     0.453738
   -0.682217    -1.334738     0.483308    -0.491512     2.336602     0.032000     0.491543    -0.740728    -0.411294    -0.771852    -0.043504     1.515891    -1.109840     1.787882    -0.378798     0.039813    -0.354725     0.976205    -0.129579     0.330534     0.431028    -0.095959     0.027446     1.373422     1.250359     0.943975     0.442424     1.079257     0.450434     0.806218
   -0.569794     0.249278     1.176811     0.098056    -0.477312    -0.412455     1.256037     0.030517    -0.143935     0.450190     1.196390     0.884314     0.897972     0.692918     1.484452     0.074530    -1.091356    -0.108969     0.587089    -1.021144     1.441796     0.805555     0.622267     0.610242    -0.212519     0.353206     0.257932     0.420063     0.171512     1.394628
    1.377487     0.303816     1.334792     0.018077     0.228704     1.973499    -0.548666    -1.281140    -0.104044    -0.322323    -1.281493    -1.081296     0.739415     0.371875     0.302903    -0.010301     0.280535     0.574489    -0.442748     0.083700    -0.590517     0.986557    -1.511802    -0.029130    -0.322278     0.257981    -0.434212    -0.064604     0.447754     0.276659
    0.189319     1.238405     0.023859     1.414414     0.600025     0.249826     0.473366    -0.661471     0.280213     1.000501     0.862718    -0.451960    -0.318633     0.272884    -1.022007    -0.052603    -0.284265    -0.292051     0.040988     0.155746     1.559220     0.037824    -0.242400     1.592097     0.405828     0.171826    -0.807917     0.320985     2.203618     1.864780
    1.337979     0.735320     0.752606     0.845570     0.787453     0.073503     1.155136     0.047771     0.465400    -0.672045    -0.954286     0.031460    -0.153533    -1.515287    -0.523316     0.878976     0.252097     1.483342     0.981500    -0.103808     1.204256    -0.647544    -0.381617     2.139935     1.883380    -0.652927    -0.645085     0.321518    -0.224806     0.426056
    0.219798    -0.537068     0.593720    -0.931508     0.007904    -0.592705     1.451704     0.488897    -0.900862     1.258296    -0.477979     0.292497     0.490315     0.001398     1.271039     0.322248     0.427252     0.389821     0.844931    -0.900749     1.462124    -1.129486     0.843501     0.410761     0.783612    -0.547283    -1.443294    -0.436910     0.013011    -0.413283
    0.627363    -1.121627    -0.186916     0.511913     0.449003    -0.673376    -0.055793     0.611473    -0.754422    -0.545730    -0.387190    -0.342641    -0.503293    -0.804555     0.443352    -0.011088     1.627517     0.740411    -0.646638     0.973216    -0.702774     0.065555     0.339854    -1.447646    -0.756106     0.755697    -0.882865     0.510718     1.322190     0.177995
    0.622850     0.199045     1.675000     0.257960     0.535960    -0.358088     0.950740    -0.413025     0.115280     0.066442    -0.844557     1.581100    -0.398498    -0.213501    -0.364747    -0.446022    -0.243614     0.345145     0.736780     0.179474     0.235086    -0.010885     0.991828     1.038720    -1.314936    -0.877050     0.978736    -0.324231     1.013797     0.213610
    1.251936     1.584642     0.657577    -0.105798     0.860324     1.432917     0.551029     0.674618    -0.052397    -0.010925     0.991558     0.983265    -0.407526    -0.735634    -1.126835    -0.231998    -0.543761    -0.389372     1.019593     0.757278     0.753131     1.577894     0.546323     1.118968    -0.067231     1.755750     1.171602    -0.249963    -0.826387    -0.368042
    0.100735     0.375900     0.197460     0.739953     0.975578     0.997530    -0.192892    -0.361239    -0.130017     1.154652     0.025565     0.681579    -0.800327    -0.604259     0.477896    -0.453314     1.208385    -0.174977    -0.600742     0.009431     1.289944    -0.362173     0.675212     1.107723    -0.523378     0.400793    -1.230327     0.446430     0.574756    -0.456293
   -0.095612     0.298506     0.659933     0.489366    -0.566073     1.060485     0.890666     1.201959     1.012920     0.031885    -0.337415     1.155322     1.088992    -1.388603    -0.310794     0.069008    -0.481106     0.812228     1.384933     0.206702     0.696912     1.733970     0.770437     1.346445    -0.430551     0.916326     0.175850     0.207429     0.780742     0.402513
   -0.423019     0.038165     1.286018     0.818086    -0.052564     0.426350    -0.765748     1.112804    -0.023879    -0.474845    -1.425557    -0.650917     0.566131     0.298334     0.446243     0.029557     0.375709     0.494975    -1.113446    -1.159626    -0.459449    -0.361590    -1.176366    -1.910602     0.729808     1.278645     1.218887     1.252485     0.850267     1.203908
    1.036609     0.216896    -0.012964     0.610603    -0.084313     1.153147     1.484618     0.753432     0.467377     1.294984     0.439349    -0.525054     0.250480    -1.142329    -0.353697    -0.332618     0.769747     1.198441    -0.921759    -0.676864    -0.626589    -0.318620    -0.162934     1.217704     0.555382     0.320619     0.673860    -0.225761     0.509449    -0.058052
   -0.969242     0.837213     0.649836    -0.090117    -0.005297    -0.052729    -0.163154     0.222828     0.678346     0.009396    -1.580485     0.218926    -1.635856    -0.701590    -0.658590    -0.310079    -1.163653     0.435554     0.570738     0.122122    -1.339650    -0.122613     1.629744     0.303353    -1.603556     0.878711    -0.862420     0.137894     0.019995    -1.347447
    0.221010     0.835821     1.841578     1.818163     1.361194     0.111352     0.132304     1.289203    -0.424063    -0.208987    -0.642960     1.088069     0.791359     0.607878    -0.691141     1.094026    -0.332139    -0.830301     1.915085    -0.892584     0.403178     0.579289     0.671668     1.135296     0.684600     0.327234     0.059287     0.003802    -0.165393     0.167696
    0.322756     0.295070     0.616745     0.191723     0.936083    -0.060271    -0.487697    -0.696665     0.237397     0.135072     1.428875    -0.418232    -0.105458    -0.505282     0.346532    -0.491988     0.474571     0.381641    -0.514633    -0.356163    -0.368033    -0.784554    -0.541677    -0.006181    -0.245856    -0.686795     1.106183     0.418045     2.439303     0.287593
   -0.849301    -0.571929    -0.158899     0.783660     0.393542     0.926778     0.814189     0.282975    -0.346910     0.201669     1.041814     0.917782     0.634117     0.099369     0.674668     0.344239    -0.325808    -0.845470    -0.142818    -0.118106    -0.277510     0.188212     0.118580     0.451188     0.439828     0.182042     1.010982     1.210040     0.627962     1.151361
   -0.745660     1.529777     1.001792     0.328305    -0.847720    -1.385521     0.885692     0.879548     1.380541     0.582705    -0.367678    -0.278367    -0.121585     1.532280    -0.465862     0.788605     2.061143     0.540945     0.131498     1.165854     0.792181     0.705247     0.397999    -0.521133    -1.007114    -0.405905    -0.185290    -0.062978    -1.002914     0.359808
    0.351080    -1.296191    -0.172130     0.140135    -1.118007     0.908941     0.163153    -0.217337     0.901697    -0.432988    -1.080278    -1.080639    -0.285536     0.473897     0.165305    -1.131948     0.836392     0.263728     0.652391     0.700312     0.344141     0.036440     0.622429     0.289334    -0.605010     1.163023    -1.738003     0.043060     0.538969     0.383577
    0.217326    -0.707797     0.903112    -0.238191    -0.451659    -0.124045    -0.391627     0.259506    -0.765847     0.362375     0.097969    -0.262798     1.125805     0.789126    -0.129540     0.111771     0.123468    -0.633727    -0.358614    -0.008784    -0.794278     0.870056     1.352898    -0.201857    -1.200858     0.657393     0.404514    -0.690110     0.875644     2.019959
   -0.217213     0.220659    -0.850658    -1.514858     1.289588     0.244797     1.461876     0.291341    -0.448107     0.803810     1.346944     0.801043    -0.136711    -0.285188     0.977130     0.091525     1.114451     0.896196     0.113535     0.476717     0.789959     0.563909     1.010980     0.806635    -0.174216     0.067555    -0.012732     0.932362    -0.376241     0.559298
   -0.236836    -0.384886     0.319078     0.748000     0.499906     1.832394    -0.087167     0.114142     0.532372    -0.201399     0.710815    -1.353253    -0.422714    -0.375451     0.445405    -0.638413     0.411980     0.513852    -0.357162     0.250394     0.305683    -0.063507    -1.021274     1.488537     0.392297    -1.089781    -0.198730    -0.239942     0.383893    -0.504853
   -0.009309    -0.747024     0.887701    -0.035918    -0.603426    -0.660234     0.737819    -0.033003    -0.240562    -0.572792    -0.059934    -0.112111    -0.185464    -0.081349     0.088258    -0.547854    -0.263171     0.527635    -0.777252    -0.114898    -0.453782     0.429757    -0.022543    -0.126565     0.793363    -0.521778    -0.097539     0.939016     1.172732     0.573093
    0.347734     1.952819     0.106187    -0.062559     0.348860    -0.347695     0.438747     1.396851     0.036363    -0.255885    -0.777755     0.023662     0.670600     0.558172     0.918505     0.931064     0.839038     0.223142     0.216845     0.200593     0.096521    -0.961132     1.243813     0.008257    -0.176275     0.597542     0.344360     0.076640     0.604044     0.465944
    0.889768    -0.212838     0.551811    -0.418811     0.204494    -0.920527     0.732814     0.529959     0.666338    -1.137956     0.705862     0.331311     0.289377     0.103023    -0.346972    -0.173982    -0.074135    -0.330679    -0.070796    -0.352684     0.092587     0.503787     0.041408     0.324247     1.246025    -0.070812    -0.611701     0.124256    -0.027577    -0.206825
    0.077697     1.396675     0.746156    -0.903121    -0.443904     0.376165    -1.154825     0.075584     0.045619    -1.202750     1.925564    -0.064419    -0.043778     0.296542     0.149811     1.295000    -0.220483     0.705093     0.896867     0.082922     0.235166     0.930678    -0.502722     0.168158    -0.216821     0.941838     0.628731    -0.932100     0.211553    -0.871147
    0.825388    -0.162079    -0.061211    -0.392065     0.797444    -0.423835     0.143292    -0.662368     0.324659    -0.131688    -0.505227     1.832590     0.127801    -0.332556     0.990415    -0.191298     1.119757     0.324953    -0.393383    -1.344547    -0.443866     0.366372    -0.296742    -0.257801     0.182827     2.072849     1.739843    -0.427684     0.117276     0.670807
    0.332650    -1.244773    -0.792316    -0.427866    -0.605111     1.301041    -0.908044    -0.010168     0.520863    -0.615331    -0.567371    -0.376850    -0.613865     0.516480    -0.801377    -0.081985    -0.837278    -0.998938     1.835939     1.337388    -0.211433     0.458344    -0.143576     0.919667     0.339465     0.763227     0.413460     1.167433     1.819273     1.882041
   -0.382393    -0.806762    -0.414571     0.817059     0.365310     0.965068     1.462098     0.381039     0.198111    -0.392676    -0.170423     0.534845     1.042076    -0.081662    -0.056758    -0.352955    -0.383678     0.312869    -0.622005    -0.511244    -1.210011    -0.224320     0.641628     1.570132     0.526086     0.684657     0.488861     0.107962     0.113044     0.730770
    0.177993    -0.060339    -0.464376     1.003611    -0.780839     0.776289     0.164984     0.460521     1.668470     0.397541    -1.040051    -0.007043     0.221615    -1.058196    -1.658128     0.319826     0.506559     1.168826    -0.886282     0.236348    -0.202081    -0.501358     0.025710    -1.167946    -0.068773     1.654328     0.204944     0.729677     0.218448     0.202216
    0.146902     0.067702    -0.316880    -0.033305     0.757579     0.495757    -0.009679    -0.558081     0.279502     0.685784     0.287475    -0.427174     0.088792     0.482054     1.243504     0.103548    -0.450556    -0.146545     0.527399     0.031568    -0.127391     0.773504     0.162733     0.705631     0.527333     1.073007     0.419304    -0.354538     0.832175    -0.157144
    0.807630     1.718281     0.580322     0.683723     0.187569     0.156171     1.481232     0.461745    -0.199285    -0.369197     0.855128     0.053596    -0.314937     0.800147     0.350141     0.498898     0.746990    -0.765058    -1.449682     1.332371     0.302323    -0.111561    -0.188438     0.595403     1.321699     0.508577    -0.100455     0.355601    -0.278191     0.105208
    0.315173     2.020723    -0.978455     0.221236    -0.466094    -0.522544    -0.782170     0.176501     0.711797     1.720186    -0.302568     1.423198    -0.647270     0.745110     1.329264     0.436932    -1.665050     0.623675     1.699765    -0.101948     0.676166    -0.580520    -0.322353    -0.197347    -1.202934     0.490716     1.214344    -1.297538    -0.074962     1.627013
   -0.713581    -0.408008     0.926559    -0.188660    -0.465168     0.458655     0.819854    -0.781294    -0.853198    -0.344640     0.097685    -0.234136     1.022541     1.458087     0.528145     0.507019     0.329773     0.437841     0.292730     0.034448     0.099800    -0.334586     0.270144     1.086700     0.664983     0.640999     1.714101    -0.042174     1.207577    -0.534472
    1.578451     0.507289     0.056872    -0.205776    -0.100604     1.125005     0.300662     1.230200     1.247862     0.061885     0.076939     0.999443    -0.018963     0.842648    -0.748200     0.202513    -0.032657     0.534318     0.341233     0.099605    -0.035336    -0.187809     0.274574     0.223505     0.739488    -0.815187     2.103424     0.011173     0.909329    -0.727438
    0.567970    -1.043066    -0.564082     1.231066     0.615857    -0.334321     0.171281    -0.452496     0.177049    -0.207528     0.205643     1.359992    -0.941906     0.621352    -0.278100     0.701774     0.463020     1.206433     0.519495     1.195194     0.285335     0.843487     0.023880     1.120696     0.786224     1.509469     0.692865    -0.570401     0.437690     0.013791
    0.914428     0.764870     0.858686     1.329386     1.153006     0.631576     0.417712    -0.021131     0.579395     0.737814     0.220453    -0.557801     0.819930     0.388498     0.796200     0.205034     0.555246     0.781359     1.347538    -0.329171     0.195533     0.671123     0.587608    -0.295508    -0.286783    -0.074702     0.528436    -0.345629    -0.060947    -0.611144
    0.924044     0.926526     0.743779    -0.535236    -0.210395    -0.522812    -0.188445    -0.786514    -1.277612     1.071928    -0.427423    -0.170560     0.573320     0.588839     0.349532     0.250870     0.604543     0.459742     0.921852     1.445078     1.031617     0.488386    -0.004269     0.881701     0.492804     0.010326    -0.481011     0.525667     0.247604     0.334642
    0.698838     0.060152    -1.415489     0.286284    -0.923399    -0.579973    -0.846186     0.399143     0.823490     0.558624     0.544419     0.086225     1.249822     0.831078    -0.379283     0.420249     0.184939    -0.221941    -0.415012     0.563886     0.177053    -0.322561    -0.406929     1.079081     0.948686     0.760233     1.151833     1.368642     0.358837     0.442036
    1.007326     0.557113     1.420561     0.110139    -0.529742     1.117245    -0.401776     0.607519    -0.765411    -0.239824    -0.136248     0.635347    -0.286482    -0.966703    -0.147844    -0.207997     0.954169     0.176705     0.220377    -0.129647     0.854307     1.350885     0.837294     0.039096     0.533970    -0.654366     0.824834     0.788391     1.422625     1.542375
    0.587459    -0.381595    -0.994796     0.497812     0.427219    -0.117739    -0.838670     1.122034     0.314747     0.619325     0.369041    -0.045931    -0.723541    -0.611118    -0.329426     0.663356     0.364600     0.173555    -1.370955     0.716639    -1.114720    -0.763434    -0.227911     1.056441     1.284401    -0.584377     0.687963     0.122149    -0.195091     1.012693
    1.132787    -1.471485     0.989461     0.329748     0.397339    -0.667205     0.141840     0.487821     1.215128    -0.102418     0.674440     0.147441    -0.206910     0.330122    -0.303685     0.844708    -0.070002     0.000885     0.438852    -0.356207    -0.816879     0.152689     0.228572     0.282962     0.625913    -0.491748     0.365883     1.029319     2.110569     0.560286
   -0.036192     0.281878    -0.172362     0.843249     0.030007     1.414770     0.656052     0.093194     1.290201    -0.023065    -0.943192    -0.032057     0.230403     0.278682     0.916300    -0.359249     0.735032    -0.927933     0.932315     0.001795    -0.942929     0.668252     1.100847     0.403234     0.220225    -0.988352     0.863535    -0.886151     0.157435     0.275770
    0.214670    -0.396106    -0.038856     1.404326     0.613734    -0.217191     0.979560    -0.504803    -0.379266     0.480852     1.587878     0.836067     0.021030     1.124451     0.866458     0.793620    -0.183566    -0.832910     1.219599     0.251691     0.709979    -0.535355    -1.185739     0.584169    -0.205301     0.985304     0.028773     1.881508    -0.817215    -0.035060
    0.164900     0.290599    -0.011489     0.635917     0.071316     0.512489    -0.969897     0.161475     0.109173    -0.096159    -0.434522     0.013571    -0.192177     0.883733    -1.098763     0.466429     0.825744     0.674101     0.762975     1.216595    -0.587571     1.712963     1.537286    -0.710132     0.983993     0.146979     0.035726     0.230512     0.768258    -0.393645
    1.005202    -0.534708     1.157598     0.006468     1.169502     0.010761     0.329233     0.230810     0.598321     0.444524    -0.185474    -0.274970    -0.546421     0.236186     0.215645     1.002966     1.140903     0.778278     0.315940     0.537600     2.286450     0.346752     0.042895     0.978895     0.117559     0.021299     0.509573    -0.762355    -0.223236     0.551738
   -1.787491    -0.740816    -1.592576     0.179810    -0.243965     0.383078    -0.702433     0.485435     0.418529    -0.592935    -0.180751    -0.529490     0.028596     0.779663     0.885867     1.375554    -0.514221     1.056058    -0.182995    -0.340409     0.117005    -0.177333    -0.119600    -0.195924     0.668309     0.417860     0.095256     0.147530     0.421720     0.493424
   -0.385058     0.035039    -0.191147     0.317350     0.212346     1.748570    -0.328877     0.142478    -0.609586     0.646010     1.399722     0.607161    -0.019193     0.859101    -0.058740     0.708104     0.146097     0.107215     1.992484     1.337255     0.403365    -0.139346    -0.189843     0.888352     1.092411    -0.111475     1.483214     1.113704    -0.139861    -0.021422
   -0.277127     1.130160     0.493651    -0.479106     0.131999     0.833354     0.193421    -0.510319     0.689125     0.105249     1.625899    -0.104664     1.171545    -0.350192     0.028722    -0.078644    -1.201849    -1.268785     0.013514     0.568225    -0.085537     0.182590     2.252143     1.129558    -0.789744     1.049302     1.225953     1.666996     1.263540     1.033137
   -0.861245     1.053297     0.707502    -1.081058    -0.466052    -0.076240    -0.265233     1.584304     1.274844     0.040096    -0.157621     0.371158    -0.557255    -0.262817    -0.754023     1.273531    -0.306714     0.393655    -0.314262     0.181923     0.408725     1.096385     0.682971    -0.330354     1.514240    -0.437747     1.204006     1.307897     0.710092     0.367200
    0.300623     0.496076    -0.458942    -0.527229     1.697674    -0.105092     0.288669    -0.332876    -1.651323    -0.348364    -0.258245     0.153782     0.635057     0.148766    -0.459223     0.195518     0.905503    -0.431538     1.710778     1.466575     1.610706    -0.067143     0.708489     0.926778     0.375781     1.100578     0.644100     1.030530     1.301097     1.130082
   -0.016222     0.717915    -0.094186     0.089041     0.727590     1.178313    -0.243635    -0.107390    -0.082756     0.066388     0.841863    -0.122159     1.463246    -0.109331    -0.920654     0.332779     0.165841     0.811581    -0.048384    -0.014641     0.367631     0.705889    -0.080698     1.668597     1.018153     0.745313     0.612711     1.362221     0.865510     1.438818
    1.025764     0.654200     0.450546     0.601476     0.206764     1.034704     0.015497     0.019307     0.094699     0.421524     0.050855    -0.359429    -1.215002    -0.037815    -0.335190     0.466419     1.211246     0.027100     0.908296     0.436071     0.562433     0.312183     2.330463     0.667225     1.174930     0.272970     0.014205     0.959985     0.902279     0.848207
    0.144963     0.909206     0.174387    -0.448513    -0.222206     0.465346     1.618026    -1.078503     1.537026    -1.150844    -0.409313    -0.075794    -0.815472     0.116332     0.577536    -0.135887     1.021474    -0.199535     0.432854     1.658535     1.007799     1.783992    -0.094870     0.361228     0.894102    -0.487110     0.057029    -0.988056     1.186734    -0.093673
   -0.365396     1.229652     0.236786    -1.033200     0.633773     0.746396     0.901336     0.057820    -0.650563     1.638688     0.264535     0.092303    -0.360717     0.594018     1.006592     0.669651     1.220422     1.690115     0.165163     1.220357     1.186080     0.725775     0.162224     0.664372     0.062359     0.085135    -0.820719     0.349026     1.770990    -0.141654
    0.977089     0.342585     0.626050     0.327890    -1.071038    -0.178597     0.275602     0.864797     1.326121    -0.118584     0.349786    -0.027969    -0.737624    -0.240629     0.149927     1.778090    -0.563127     0.834005     1.435087     0.757633    -0.128213     0.756864     0.280140     1.800436    -0.396845     0.004245    -0.375286     0.200743    -0.596372     0.998070
   -0.529160    -0.554053    -0.141210    -0.426967     0.493520     0.493734     0.760686    -1.794230    -0.545604     0.999692    -0.409404    -0.214131    -0.817522     1.133659    -0.850332     0.850013    -0.688928     0.130078     0.243515     0.715418     1.022540     0.372660     0.097383    -0.314991     0.548484     1.547274     0.808916     0.305886     1.091740     0.731564
    1.153036    -0.019125     1.944370    -0.679227    -0.607141    -0.311069     0.384748     1.500012     2.065031     0.614705     1.564054     0.912329    -0.256650    -0.141633     1.008620     1.112048    -0.273962     0.168426    -0.026178     1.440752     0.984742     1.083308     0.507027    -0.385481     0.946941     0.250489     0.048811     0.172099     0.985129     1.260689
    0.932056    -0.544112     0.119710    -0.173810     0.141120    -0.066318    -0.355406    -0.149241    -1.017853    -0.209833     0.267613     0.291119     0.094964    -0.026593     1.908777    -0.008979     0.331902    -0.577340    -0.138142    -0.763378     1.371108     1.814954     0.554563    -0.617561     0.994127     0.356515    -0.011679     0.212140     0.033663    -0.050413
    0.371715    -0.482301    -0.816969     1.396560     0.448014    -0.277931     0.760629     1.878581     0.841690     0.156117    -0.111613    -0.266662     0.895307     0.645164    -0.371315    -0.132947    -0.347893    -0.276841     1.291506     1.266942    -0.335441    -1.306930    -0.552306     0.221168    -0.226881     0.703801    -0.316016    -1.107616     0.570443    -1.417122
    0.885369     1.029044     0.233780     0.197590    -1.538175     0.243407     0.250641     0.381618     0.853440     0.104338    -0.259102    -0.027237     0.205777     0.730528    -0.276506     2.085054     1.011233     1.200676     0.911014     1.726777     1.179197    -0.323618     0.106328    -1.299160     0.032608     0.815409     0.747343     0.440276    -0.724211    -0.502453
   -0.270357    -0.034401    -0.323199    -0.341278     0.239624    -0.048879     1.195319     0.088852     0.527149     1.552835    -0.088379     1.228782     1.389969    -0.968275    -0.828564     1.989610     1.140764     0.747743     0.424945     0.825394     1.983914    -1.099286     0.382342     0.790851     0.954279    -0.057228     0.496083    -1.599639    -0.872988    -0.506007
    1.062545     0.087497     1.748886     1.523766     0.637199     0.896220    -0.483849     0.652014    -0.288188    -0.447190    -0.690962     0.600576     0.878818     0.167294     0.975908     0.425946    -0.395265     0.410883     0.680105     0.105191    -0.067859     1.378883    -0.002222     2.057222     0.641967     0.064226     1.994620     0.440437    -0.100794     1.631996
   -1.010471     0.276030     0.109514     0.548083    -0.107879     0.011725     1.165558     1.930447    -0.169062     0.036797    -0.040177    -0.206647     0.454131     0.277350     0.185456    -0.216548    -1.721876    -0.087474    -0.647541    -0.435044     0.385153     0.439434     0.949467     1.072273     0.558359    -1.527360    -0.594532     0.019420     1.351441     1.067401
