    0.497073     0.397423     0.825092     0.147855     0.338161     0.628525     0.557857     0.712928     0.642035     0.988926  1
    0.482787     0.336098     0.341769    -0.023962     0.238987     1.010769     0.822993     1.053007     0.251360     0.103707  1
    0.253723     0.425159     0.318788     0.153656     0.182213     0.003006     0.315802     0.206952     0.467622     0.164496  1
    0.567581     0.083490     0.415741     0.300213     0.064387     0.455928     0.659835     0.628244     0.661859     0.061566  1
   -0.167234    -0.132467     0.164112     0.134784     0.033331     0.151207     0.148309     0.158064     0.385447     0.281686  1
    0.481498     0.197447     0.102842    -0.105568    -0.287127     0.961727     0.442914     0.289264     0.609506     0.325937  1
    0.554685     0.289412     0.233807    -0.088351     0.000698     0.586605     0.550452     0.685010     0.788818     0.724650  1
    0.313667     0.201099     0.059801     0.194290     0.810933    -0.067232     0.103396     0.105686    -0.056020     0.300173  1
    0.574833     0.357707     0.311253     0.270393     0.240385     0.424413     0.455555     0.540969     0.922943     1.115163  1
    0.273735     0.084137     0.085406     0.104364     0.055741     0.455072     0.165396     0.638752     0.650874     0.794265  1
    0.469943     0.149708     0.166274     0.421675     0.316696     0.324118     0.811690     0.483230     0.615653     0.704980  1
   -0.036575     0.127490     0.246064     0.033163     0.341181     0.260728    -0.074633     0.438919    -0.076112     0.003035  1
    0.598654     0.056330     0.272810     0.013335    -0.153836     0.337971     0.299517     0.569143    -0.050370     0.116714  1
    0.542247     0.001652    -0.099121    -0.056940     0.210974     0.507270     0.089259    -0.078731     0.290609    -0.227768  1
   -0.061844     0.308878    -0.038913    -0.184115    -0.053474     0.428272     0.491461     0.441498     0.285604     0.141978  1
    0.458644     0.379945     0.387936     0.122547     0.343619     0.392784     0.163115    -0.183255    -0.178335    -0.034671  1
    0.254431     0.229579     0.230183     0.143497    -0.235362     0.280688     0.214745     0.067805    -0.142006     0.008982  1
    0.304166     0.275598    -0.131677    -0.205928    -0.062633     0.264627    -0.096206    -0.238600    -0.174389     0.057654  1
    0.011333     0.005656     0.406269     0.150344     0.448619     0.237291     0.293308     0.356042     0.347890     0.445665  1
    0.492279     0.436528     0.026587    -0.133059    -0.000655     0.745234     0.274906     0.066062    -0.002976     0.300569  1
    0.361659     0.195566     0.319385     0.063510     0.284458     0.440487     0.200506     0.666341     0.729395     0.559628  1
   -0.106627    -0.104471    -0.083735    -0.133367     0.083716     0.904865     0.653619     0.331824     0.377635    -0.054195  1
    0.214196     0.035705     0.210972     0.187454     0.046122    -0.068603     0.268256     0.045418     0.938801     0.273713  1
    0.776220     0.399755     0.131624     0.063267    -0.026424     0.577243     0.195509     0.246693     0.574905     0.762553  1
    0.436991     0.377728     0.391458     0.551434     0.270354     0.367055     0.285445     0.288281     0.411390     0.738073  1
   -0.088479    -0.027910     0.299193     0.174691     0.120725    -0.380008     0.256157     0.394889     0.247914     0.532963  1
    0.580158     0.170659     0.323943     0.283599     0.054739    -0.055024     0.028505    -0.364306     0.228558     0.352476  1
    0.598273     0.157447     0.356393     0.063951    -0.088913     0.193248     0.433896     0.199191     0.334564     0.107451  1
    0.209085     0.218185     0.255191     0.281151     0.031115     0.395161    -0.193569     0.020300     0.459911     0.368769  1
    0.349286    -0.084810     0.030346     0.049841    -0.185240     0.514185     0.678443     0.716850     0.551750     0.422954  1
    0.376057     0.604800     0.179974     0.425675     0.296155     0.323811     0.319900    -0.061582     0.124346    -0.103399  1
    0.427058     0.156353     0.329048    -0.157574     0.249957     0.764747     0.352331     0.236214     0.045202     0.640313  1
    0.993536     0.271252     0.409663     0.571927     0.273460     0.864093     0.532767     0.520704     1.062720     1.090983  1
    0.110052     0.137975     0.146083     0.230133     0.032322     0.308911     0.404244     0.213859     0.447908     0.153301  1
    0.189084     0.084878     0.198344     0.297724     0.188954     0.878950     0.645136     0.247638     1.011401     0.676121  1
    0.780997     0.389829     0.295851     0.098472     0.510727     0.775235     0.590539     0.501934     0.691180     0.484896  1
    0.507799     0.027408    -0.091912    -0.093660    -0.021807     0.870360     0.257959     0.443224     0.077583    -0.102636  1
    0.333705     0.297446     0.061623    -0.017801     0.218758     0.927893     0.278283     0.382522    -0.151887     0.231372  1
    0.372387    -0.234430     0.382378     0.532667     0.407246     0.829148     0.243299     0.176268     0.456440     0.752000  1
    0.308242     0.441221     0.374324     0.463450     0.376190     0.003256     0.274388     0.908032     0.674518     0.758739  1
    0.174297     0.179174     0.242495     0.087760    -0.046416    -0.275841     0.153122    -0.352464    -0.372627     0.051428  1
   -0.061866    -0.302658     0.092523    -0.133861     0.525440     0.116945     0.224623    -0.144499    -0.100812    -0.027409  1
    0.222712     0.558615     0.022450     0.530618     0.150718     0.267765     0.243707     0.532845     0.401204     0.455862  1
    0.296910     0.115316     0.116340     0.374711     0.410224     0.569061     0.379874     0.571723     0.554812     0.717284  1
   -0.025067     0.104641     0.384030     0.139674    -0.047460     0.004305     0.639651     0.380459     0.284959     0.417688  1
    0.595783     0.486510     0.509604     0.401864     0.594000     0.467793     0.020498     0.258005     0.536431     0.109351  1
    0.660360     0.459824     0.378114     0.283990     0.074853     0.558841     0.503110     0.467173     0.417513     0.763663  1
    0.612330     0.305091     0.499697     0.204263     0.198561     1.229818     0.390240     0.017840     0.322339     0.290560  1
   -0.211409    -0.258777     0.152743     0.101047     0.090894    -0.017090     0.066922     0.263877     0.023316     0.140591  1
   -0.027184     0.276571    -0.242652    -0.075900    -0.109548     0.244624     0.118623     0.002706     0.240287     0.246596  1
    0.223411     0.425061     0.196432     0.438360     0.322519     0.356416     0.556858     0.087360     0.443294     0.817034  1
    0.462355     0.086248     0.039691     0.100953    -0.187785     0.247198     0.057267    -0.058395     0.055702     0.038581  1
    0.658233     0.265072     0.114923     0.455507     0.261608     0.471794     0.004767     0.193795     1.075218     1.179763  1
    0.599398     0.409316     0.384345     0.377875     0.383502     0.459200     0.856927     0.495534     0.644386     0.328599  1
   -0.119907     0.040684     0.031874    -0.383841    -0.237192     0.312408     0.181899     0.592343     0.476813     0.071588  1
    0.483123     0.006149    -0.029043     0.507889     0.584247    -0.007299    -0.209958    -0.022654     0.066743     0.398933  1
    0.233387    -0.016455     0.211219    -0.169708    -0.021762     0.036116     0.680872     0.486195    -0.080079     0.560805  1
    0.022735     0.140598     0.245307     0.083237     0.375599     0.256197     0.350997     0.361699     0.573126     0.103038  1
    0.642942    -0.023944     0.309546     0.215284     0.265301     0.160843    -0.414349    -0.223611     0.044710    -0.021841  1
    0.366794    -0.123687    -0.010427     0.115151     0.151072     0.032296     0.058958     0.253386    -0.067121    -0.063214  1
    0.102696     0.042373    -0.019091    -0.185537     0.094390     0.134118     0.732929     0.465310    -0.008268     0.507020  1
   -0.080985     0.023114     0.131381    -0.347021    -0.308836     0.403399    -0.109872     0.273049     0.573147     0.222695  1
    0.365317     0.206474     0.548861     0.261471     0.276322     0.194706     0.627819     0.276314     0.395276     0.420372  1
   -0.085563     0.444873     0.121644     0.011391    -0.039187    -0.107148     0.115925     0.246178     0.378019     0.192861  1
    0.200034     0.089916     0.322208     0.319347    -0.221626    -0.076759     0.546248     0.173029     0.669689     0.355594  1
    0.571234     0.613666     0.418867     0.164491     0.355760     1.001093     0.854331     0.841424     0.568990     0.582046  1
    0.513616     0.474769     0.157352    -0.080665    -0.228207     0.208074     0.090646    -0.016076     0.331269     0.260864  1
    0.320241     0.494589     0.297821     0.318109     0.080114     0.910184     0.865966     0.380220     0.142250     0.160116  1
    0.194415     0.200660     0.174049     0.246544     0.344645     0.633018     0.298998     0.145512     0.276882     0.827087  1
    0.185986     0.288563    -0.023147    -0.132156     0.121773    -0.004535     0.631048     0.108935    -0.168567     0.041761  1
    0.595476     0.152716     0.311708     0.385202     0.019009     0.567406    -0.138200     0.281024     0.532669     0.131266  1
    0.130145     0.162451     0.276405     0.212714    -0.045773     0.648966     0.707814     0.891294     0.966545     0.626924  1
    0.068470     0.374272     0.473122    -0.182261    -0.074247     0.147400     0.050533     0.515622     0.666702     0.271590  1
    0.308514     0.518855     0.347130     0.373964     0.004632     0.588182     0.441369     0.379968     0.646676     0.474825  1
    0.022976     0.065875     0.401436     0.324795     0.111277     0.346881    -0.050722     0.632238     0.477456     0.222278  1
   -0.261139    -0.166353     0.141114     0.086527     0.129187    -0.014065     0.137535     0.261687    -0.196618    -0.322006  1
    0.109460     0.018085    -0.185768    -0.481584     0.031442     0.668748     0.724689     0.710000     0.529589     0.742803  1
    0.500752     0.250633     0.144892     0.223409     0.090803     0.837161     1.027456     0.781793     0.738400     1.055202  1
    0.295667    -0.005355     0.128935    -0.255246    -0.148950     0.044251     0.351511     0.542677    -0.186989    -0.298849  1
    0.002412    -0.046868    -0.004055     0.273669     0.173003     0.205918     0.338292     0.034194     0.397292     0.292522  1
   -0.155817     0.213496     0.280371     0.058488     0.039740     0.087099     0.150098     0.302170     0.519613     0.354591  1
   -0.320294     0.030600    -0.344827    -0.292860    -0.257269    -0.214441    -0.435062    -0.058931     0.070986    -0.040085  1
   -0.271550    -0.068811     0.423480     0.148843    -0.341402     0.435261    -0.082602     0.306351     0.382504    -0.260540  1
    0.233784     0.327326     0.621474     0.675834     0.604392     0.311763     0.391152     0.893367     0.533861     0.529163  1
   -0.029530     0.328663     0.372219     0.273724    -0.053841     0.494059     0.137365    -0.085247     0.805505    -0.049893  1
    0.222171     0.218196     0.253886     0.304847     0.236056     0.289591     0.202159     0.140678     0.164261     0.273019  1
    0.267088     0.201724     0.280939     0.149644     0.319203     0.255178     0.079835    -0.066053     0.259571     0.368213  1
    0.688057     0.195465     0.162215    -0.018518     0.160781     0.224351     0.425410     0.345230     0.006834     0.014216  1
    0.080445    -0.109298    -0.078878    -0.009188    -0.082297    -0.083727     0.502410     0.285470     1.059874     0.504663  1
   -0.116558    -0.127738    -0.018576     0.155245     0.124055     0.455523     0.505566     0.350102     0.229401     0.419971  1
    0.549179     0.483862     0.440642     0.231133     0.338899     0.523572     0.291654     0.021017     0.150846     0.215651  1
    0.089474     0.114669     0.119203     0.131599     0.124811     0.205619     0.538051     0.644640     0.550555     0.714122  1
   -0.082633     0.408308     0.426452     0.228373    -0.095012    -0.391463     0.489970     0.633777     0.898728     0.651891  1
    0.054714     0.001718     0.036739     0.386677     0.006114     0.408761     0.908820     0.443714     0.472012     0.755254  1
    0.336628     0.270273     0.193144    -0.119440    -0.307177     0.096979     0.153297     0.066777    -0.315489    -0.035521  1
    0.276359    -0.193887    -0.029628     0.006848    -0.278945     0.632985     0.289332     0.102893     0.564071     0.162896  1
   -0.137002    -0.229150    -0.079664     0.074578     0.057996    -0.399590     0.238455     0.111149     0.341221     0.431292  1
    0.238934     0.124264     0.253864     0.133958    -0.088010     0.717737    -0.312880     0.110505     0.422948     0.374606  1
    0.232578    -0.059430     0.275884     0.021871    -0.080028     0.221052     0.011565     0.253410    -0.042593     0.212009  1
    0.249356     0.098219     0.415977     0.352408     0.130695     0.290860     0.261782     0.039064     0.139771     0.219301  1
   -0.058786     0.251744     0.458567     0.058348    -0.254778     0.419671     0.483082     0.150917     0.602952     1.000195  1
    0.090342     0.131299    -0.110175    -0.420560     0.204518     0.290488     0.799318     0.392122    -0.011138     0.519932  1
    0.638957     0.473771     0.246921     0.079875     0.366551     0.454538     0.810224     0.693069     0.441060     0.581230  1
    0.379037     0.272622     0.368930     0.271415     0.025782     0.278093     0.222846     0.507831     0.166795     0.317382  1
    0.083919    -0.022165     0.136813     0.215729     0.195549     0.910362     0.337306     0.355561     0.625786     0.477640  1
    0.440226    -0.128726    -0.055340    -0.100691     0.106264     0.019973     0.210209     0.212631    -0.060746     0.141577  1
    0.260662     0.107291    -0.147339     0.333710     0.186870    -0.182302     0.041884    -0.137177     0.251860     0.043033  1
    0.158394    -0.090990     0.260786     0.061335    -0.113392    -0.025219     0.361787     0.205469     0.135911    -0.066067  1
    0.211714     0.136013     0.101618     0.046570     0.091580     0.001748     0.065972     0.292215    -0.079840     0.064486  1
    0.081295     0.200209     0.133732     0.022350     0.213194    -0.031752     0.137255     0.451415     0.641318     0.541312  1
    0.275264     0.619092     0.274481     0.112048     0.189054     0.166768     0.559143     0.869430     0.476796     0.314466  1
   -0.062627     0.055862     0.251304     0.207994     0.308129     0.431962     0.481550     0.318852     0.381004     0.426655  1
    0.151001    -0.174628     0.299950     0.044480    -0.064112     0.392277     0.238036     0.196949     0.410402     0.365747  1
    0.452686     0.128975     0.249109    -0.008502     0.095121     0.001768     0.452246     0.437676     0.504355    -0.066540  1
    0.464419     0.328057     0.300179     0.178545     0.053311     0.264314     0.267662     0.121163     0.174469     0.041757  1
    0.227748     0.247082     0.153397     0.129479     0.347289     0.164417    -0.038230     0.102151     0.137113     0.153563  1
    0.186874     0.453972     0.383720    -0.076044    -0.067353     0.427934    -0.037693     0.280340     0.261816    -0.234032  1
    0.893545     0.382017     0.271962     0.258137     0.237483     1.027702     0.406527     0.569812     0.763801     0.526025  1
    0.189801     0.313276     0.008413     0.028320    -0.060174     0.555657     0.552967    -0.101267     0.215280    -0.111513  1
    0.431613     0.135505     0.097624    -0.053375     0.217896     0.177357     0.274138    -0.083867     0.198677     0.203885  1
    0.049424     0.568955     0.319328     0.071911     0.353455     0.103990     0.751290     0.499626     0.185789    -0.158905  1
    0.090798     0.177621     0.052355    -0.037977     0.026217     0.955915     1.006186     0.293224     0.368995     0.595198  1
    0.270327    -0.182784    -0.181144    -0.185139    -0.216374     0.779300    -0.081592     0.044266     0.331790     0.006480  1
    0.049939     0.022328    -0.052851     0.134485    -0.124914     0.089674    -0.194154    -0.380185     0.621330     0.649193  1
    0.001496     0.143116     0.046430     0.212334     0.136560     0.418225     0.384622     0.622894     1.033381     1.170436  1
    0.036274    -0.141732    -0.081916     0.149142     0.117191     0.533059     0.774223     0.444179     0.467551     0.318836  1
    0.147676     0.259546     0.436335     0.139190     0.086265     0.053651     0.064698     0.332184     0.015553    -0.068942  1
   -0.176757    -0.066564     0.187842     0.405659     0.221583     0.295596     0.289666     0.227746     0.386992     0.615273  1
    0.219704     0.098870    -0.019544     0.241768    -0.112686     0.557155     0.372524     0.391859     1.002768     0.708015  1
   -0.164028     0.004854     0.112004    -0.250134    -0.483093     0.086076     0.229862     0.509690    -0.146566    -0.039837  1
    0.116330    -0.050026     0.054499    -0.279494    -0.121028     0.804463     0.333489     0.493164     0.323943     0.290245  1
    0.209527     0.127939     0.025313    -0.000093     0.206228     0.439751     0.282398    -0.015613     0.261998     0.569219  1
    0.292036     0.054349     0.132105     0.179784     0.402415     0.287052     0.019785     0.047188     0.335186     0.320107  1
    0.103863     0.257888     0.160869     0.199242     0.178168     0.555606     0.428638     0.110170     0.541468     0.310660  1
    0.425801     0.604498     0.392767     0.344411     0.229545     0.431149     1.039931     0.728555     0.478129     0.342011  1
    0.479188     0.235275     0.097830     0.267327     0.220907     0.499747     0.556209    -0.059925    -0.353931     0.545780  1
    0.245222     0.074082     0.029438     0.140468     0.331240     0.350161     0.094633     0.156487     0.050733     0.228437  1
    0.264606     0.632966     0.007892     0.093557    -0.038138     0.086309     0.062055     0.170934     0.445918     0.884673  1
    0.069879     0.435183     0.062799     0.239500     0.452510     0.330957    -0.305490     0.268894     0.823550     0.430957  1
    0.320575    -0.014602    -0.016906    -0.055392    -0.335276     0.465107     0.692144    -0.220527     0.074807     0.658258  1
   -0.072133    -0.073685     0.268809     0.015385    -0.101539     0.319504     0.495171     0.035500    -0.093953    -0.025430  1
    0.265356     0.122955     0.404691     0.524376     0.351773     0.470263     0.393511     0.473732     0.601721     0.510829  1
    0.182035     0.016329     0.139180     0.298262     0.235458     0.420236     0.811847     0.286124     0.757387     0.271761  1
    0.678111     0.375302     0.203422     0.056931     0.060898     0.916146     0.643440     0.881065     0.990864     0.662789  1
    0.204699     0.376775     0.201927     0.301606    -0.046663     0.264194     0.251078     0.375823     0.408846     0.233307  1
    0.111838    -0.002085     0.099002     0.041863     0.142828    -0.209502     0.793092     0.214680     0.479369     0.004800  1
    0.347353    -0.109719    -0.100943     0.263836     0.227481     0.147323     0.182724    -0.121581     0.216479     0.211965  1
    0.287377     0.525563     0.050016     0.240994     0.087108     0.520532     0.562715     0.690392     0.622125     0.810267  1
    0.164772     0.260933     0.099054     0.256893     0.228715     0.696459     0.510590     0.021184     0.383219     0.339127  1
    0.460758     0.376083     0.397178     0.493474     0.498875     0.612757     0.603846     0.427462     0.716739     0.918230  1
    0.238386    -0.020071     0.265618     0.165956     0.261685     0.266897     0.328096     0.458717     0.740575     0.256219  1
    0.138613     0.198739     0.207530    -0.075549    -0.133384     0.110956     0.358025     0.025928     0.041033    -0.196838  1
    0.463906     0.417471     0.380588     0.026250     0.030410     0.184823     0.257187    -0.014995    -0.321878     0.364914  1
    0.060992     0.051226     0.243436     0.230683     0.189587     0.243368     0.387969     0.388359     0.657797     0.905055  1
    0.393856     0.265154     0.127851     0.240390     0.182959     0.259351     0.039468     0.222932     0.265730     0.302393  1
    0.390190     0.178995    -0.228493     0.006816    -0.216311     0.094168    -0.126592     0.081025     0.407040     0.384848  1
    0.389476     0.225426     0.499613     0.405641     0.103666     0.477854     0.374810     0.264230     0.243254     0.482322  1
    0.228159     0.040006    -0.010245     0.270592     0.291292     0.472810     0.609600     0.687333     0.515771     0.534016  1
    0.491166     0.332988     0.525628     0.231582     0.015589     0.846794     0.342975     0.670589     0.254443     0.225997  1
    0.165591     0.295887     0.116985    -0.172203    -0.032182     0.081035     0.554666     0.274541     0.185285     0.056413  1
    0.427404     0.506601     0.412337     0.123315     0.199875     0.049976     0.596895     0.613611     0.828218     0.938963  1
    0.353733     0.057732    -0.159732     0.072769     0.133438     0.246717    -0.120183     0.387054     0.360915     0.536846  1
    0.318329     0.159244    -0.032314    -0.130915    -0.073692     0.466147     0.359091     0.183281    -0.360907     0.231847  1
   -0.169363    -0.197134    -0.055236     0.223573     0.326679    -0.226660     0.189276     0.051857     0.087169     0.585606  1
    0.532233    -0.162780     0.276209     0.171912     0.181197     0.119299     0.158197     0.335156     0.734071     0.433373  1
    0.425758     0.247260     0.134303     0.166820     0.036388     0.607113     0.274498     0.179545     0.379066     0.116373  1
   -0.109944     0.025864     0.093633     0.053825     0.122671    -0.158560     0.167081     0.420567     0.932913     0.556287  1
    0.149595     0.163989     0.070006     0.232626     0.093553     0.780309     0.651382     0.406725     0.913871     0.625417  1
   -0.127074     0.013894     0.118371     0.087814     0.258040    -0.098422     0.327197    -0.210850     0.332156     0.208032  1
   -0.188025     0.114041     0.308045     0.114360     0.053219    -0.362751     0.355082    -0.147124     0.145906     0.234271  1
    0.231709     0.018339     0.063584     0.364830     0.270048     0.154538     0.544368     0.036611     0.129392     0.474339  1
    0.726382     0.516159     0.306782     0.458843     0.458520     0.778767     0.415167     0.024269     0.714807     0.580943  1
    0.322225    -0.012864    -0.235851     0.073658    -0.075941     0.602853     0.217927     0.674533    -0.022670     0.035192  1
    0.215418     0.185462     0.118197     0.201929     0.103362     0.455724    -0.059273     0.191781     0.324708     0.274830  1
    0.071040     0.110858     0.073781     0.260849    -0.161841     0.301648     0.480599     0.424492     0.607687     0.698812  1
   -0.125927     0.379215     0.472169    -0.124685     0.172918     0.053973     0.166244     0.280715     0.391124     0.057975  1
    0.490471     0.059477     0.381089     0.139132     0.383646     0.378251     0.387374     0.397551     0.564653     0.663347  1
    0.121201     0.028294    -0.056988     0.040337     0.078429     0.500725     0.583106     0.422207     0.370195     0.455616  1
    0.835049     0.362993     0.186847     0.302001     0.136076     0.464830     0.519707    -0.051307     0.113695     0.388327  1
   -0.423652    -0.260012    -0.422912    -0.155386    -0.175159     0.095721    -0.250117     0.027493     0.217119    -0.055285  1
    0.183044     0.029333     0.124127     0.265985     0.352275     0.742830     0.076565     0.534292     0.380551     0.330758  1
    0.236663     0.087505     0.080773    -0.008657     0.161932     0.378505     0.247819     0.190000     0.319992     0.429735  1
    0.035402     0.068734     0.034517     0.077594     0.081034     0.860953     0.257538     0.312407     0.132038     0.534761  1
    0.665748     0.439985     0.267281     0.371953     0.193095     0.698332     0.480310     0.347708     1.065179     0.984306  1
    0.133694    -0.007203    -0.037215     0.149460     0.233007     0.023101     0.557094     0.470109     0.146464     0.143182  1
    0.070730     0.353220     0.288345    -0.015003     0.073704     0.542606     0.474739     0.191595     0.525852     0.445035  1
    0.746134     0.288179     0.516502     0.133711     0.144924     0.426544    -0.115411    -0.230644     0.048480     0.291192  1
    0.131975     0.133160     0.651257     0.431105    -0.041066     0.625807     0.766970     1.131233     1.136725     0.898457  1
   -0.120467     0.277947     0.314375    -0.170916    -0.130847     0.108843     0.140499     0.828992     0.839688     0.443740  1
    0.144969     0.211635     0.016519    -0.035692    -0.156609     0.620196     0.137099     0.238977     0.073555     0.157766  1
    0.304486     0.399309     0.334314     0.000615     0.373965     0.026568     0.640384     0.763323     0.552316     0.470415  1
    0.259844     0.249917     0.026591    -0.112116     0.418563     0.223789     0.379132     0.067965    -0.491299    -0.064022  1
    0.145543     0.182506     0.318940     0.167492    -0.004025     0.260112     0.555105     0.143927     0.835126     0.869676  1
    0.551259     0.174680     0.285989     0.295832     0.187166     0.755657     0.545742     0.667457     0.886216     0.860694  1
    0.156132     0.275054     0.121751     0.069765     0.232291     0.695836     0.321077     0.248770     0.278864     0.399474  1
    0.487268     0.202636     0.543551     0.179521    -0.099194     0.452575     0.335800     0.618245     0.373619     0.201766  1
    0.269000     0.290380     0.117989     0.431988     0.368082     0.477613     0.477151     0.692329     0.733951     0.964682  1
    0.497202     0.359060     0.291608     0.277392     0.195911     0.796766     0.492746     0.404409     0.476841     0.611580  1
    0.204130     0.036529    -0.216160    -0.069062    -0.089555     0.314826     0.575465     0.080253     0.382798     0.302045  1
    0.264569     0.170186     0.652151     0.291697     0.367236     0.273804     0.148094     0.590184     0.675393     0.684131  1
    0.208892     0.338401     0.208497    -0.028152    -0.018123     0.455097     0.993246     0.081056     0.799265     0.080911  1
    0.086189     0.098100    -0.087568     0.019677     0.179888     0.079278     0.511734     0.047617     0.250018     0.796210  1
    0.399224     0.569871     0.165603     0.107832     0.255007     0.061491     0.291879    -0.216976     0.463232     0.244029  1
    0.041838     0.369658     0.228248    -0.173623     0.148929     0.493743     0.736463     0.454117     0.065726     0.857682  1
    0.255493     0.152921     0.041882     0.177547     0.336063     0.470112     0.686321     0.835331     0.523407     0.877165  1
    0.450297     0.314509     0.157740     0.171919     0.035396     0.285430    -0.087009     0.108515     0.721383     0.177818  1
    0.481269     0.276386     0.311007     0.209491    -0.145169     0.320897     0.423989     0.634604     0.926837     0.440230  1
    0.312061     0.161927    -0.040003    -0.045338     0.065474     0.882852     0.078383     0.369192     0.724938     0.617176  1
    0.009397     0.172914     0.111661     0.396957    -0.028991     0.090510    -0.004777     0.092998    -0.003543     0.421920  1
   -0.011767    -0.092553    -0.000980    -0.132797     0.076617     0.340136     0.465453    -0.447367    -0.210065     0.448273  1
    0.069577     0.044847    -0.104454     0.267100    -0.107085     0.445867    -0.077719     0.048662     0.285096     0.428284  1
    0.472494     0.294161     0.197259     0.003253     0.160875     0.917275     0.702047     0.494227     0.735947     0.712426  1
    0.538861     0.202720     0.619915     0.060445    -0.050593     0.308547     0.445674     0.974294     1.281415     0.874582  1
    0.686604     0.498503     0.212589     0.094701     0.366509     0.835185     0.344208     0.309939     0.238154     0.812425  1
    0.399385     0.380088     0.247925    -0.072042     0.169270     0.281690     0.212359     0.164197     0.403263     0.619095  1
    0.466529     0.050106     0.119054     0.004348     0.068975     0.335750     0.098881     0.081331    -0.207510    -0.016339  1
    0.321459     0.274375     0.228964     0.117478     0.588777     0.296168     0.418613     0.057360     0.134389     0.083420  1
    0.663064     0.729938     0.448925     0.023090     0.323963     0.553540     0.477132     0.436949     0.284451     0.272753  1
    0.283114     0.011827    -0.130715     0.299805     0.198210     0.145157     0.450290     0.826721     0.786072     0.618643  1
    0.142116     0.034283     0.307974     0.251866     0.005938     0.106158    -0.011941     0.023575     0.600668     0.667975  1
   -0.056360    -0.346579    -0.213847    -0.060228    -0.157157     0.322750    -0.100507    -0.496060     0.136857    -0.412989  1
    0.451247     0.439424     0.259472     0.168933    -0.267626     0.483675     0.517323     0.504109     0.721401     0.413131  1
    0.111131     0.099259     0.164204     0.242761     0.034273     0.930303     0.647199     0.703645     0.823710     1.085245  1
    0.393398     0.021886     0.052069    -0.351400    -0.154826     0.524992     0.449716     0.290480    -0.208964    -0.250680  1
    0.072946     0.062354     0.000852    -0.096311     0.037865     0.168956     0.640067     0.286126     0.409296     0.898871  1
    0.136440     0.403280     0.565740    -0.040670    -0.150757     0.913871     0.801975     0.737552     0.601743     0.617085  1
    0.721990    -0.037450     0.154276     0.231332     0.266152     0.314251     0.279881    -0.505066    -0.309253    -0.112710  1
    0.509241     0.220730     0.575547     0.594055     0.404859     0.743733     0.245395     0.642555     0.515495     0.383387  1
   -0.029403     0.216806     0.361179     0.157136     0.325042     0.262761     0.055814     0.334737     0.466717     0.343176  1
    0.078455     0.370704     0.119068     0.488939     0.279048     0.135680     0.947337     0.470850     0.360264     0.912085  1
